ID,Order_LA,Length_mm,Category_Dummy,Category,NestID,Biomass_mg,Date Collected,OrdinalDate,﻿Pasture,Pasture_patch,Pasture_patch_year,HerbYesNo_alltime,HerbTreat_1418,GrazingYesNo
845,orthoptera,7,1,Small,GIL DICK 4 16,4.286681896,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
936,orthoptera,13,1,Small,GIL DICK 5 16,20.78149577,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
945,orthoptera,14,1,Small,GIL DICK 5 16,25.10427859,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
934,orthoptera,13,1,Small,GIL DICK 5 16,20.78149577,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
933,orthoptera,13,1,Small,GIL DICK 5 16,20.78149577,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
932,orthoptera,12,1,Small,GIL DICK 5 16,16.94468236,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
931,orthoptera,12,1,Small,GIL DICK 5 16,16.94468236,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
955,orthoptera,4,1,Small,LTR DICK 2 16,1.028902524,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
956,orthoptera,4,1,Small,LTR DICK 2 16,1.028902524,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
937,orthoptera,13,1,Small,GIL DICK 5 16,20.78149577,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
952,orthoptera,17,2,Medium,GIL DICK 5 16,41.18755428,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
1028,orthoptera,6,1,Small,LTR DICK 4 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
842,orthoptera,7,1,Small,GIL DICK 4 16,4.286681896,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
841,orthoptera,7,1,Small,GIL DICK 4 16,4.286681896,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
840,orthoptera,6,1,Small,GIL DICK 4 16,2.893389781,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
839,orthoptera,5,1,Small,GIL DICK 4 16,1.81758515,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
838,orthoptera,5,1,Small,GIL DICK 4 16,1.81758515,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
644,orthoptera,15,1,Small,BSH DICK 3 16,29.93325637,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
953,orthoptera,18,2,Medium,GIL DICK 5 16,47.65035524,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
944,orthoptera,14,1,Small,GIL DICK 5 16,25.10427859,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
951,orthoptera,16,2,Medium,GIL DICK 5 16,35.28801347,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
950,orthoptera,15,1,Small,GIL DICK 5 16,29.93325637,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
949,orthoptera,15,1,Small,GIL DICK 5 16,29.93325637,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
948,orthoptera,14,1,Small,GIL DICK 5 16,25.10427859,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
947,orthoptera,14,1,Small,GIL DICK 5 16,25.10427859,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
946,orthoptera,14,1,Small,GIL DICK 5 16,25.10427859,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
844,orthoptera,7,1,Small,GIL DICK 4 16,4.286681896,8/2/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
954,orthoptera,23,2,Medium,GIL DICK 5 16,89.02812698,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
923,orthoptera,12,1,Small,GIL DICK 5 16,16.94468236,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
1026,orthoptera,6,1,Small,LTR DICK 4 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
930,orthoptera,12,1,Small,GIL DICK 5 16,16.94468236,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
929,orthoptera,12,1,Small,GIL DICK 5 16,16.94468236,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
928,orthoptera,12,1,Small,GIL DICK 5 16,16.94468236,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
927,orthoptera,12,1,Small,GIL DICK 5 16,16.94468236,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
926,orthoptera,12,1,Small,GIL DICK 5 16,16.94468236,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
1114,orthoptera,18,2,Medium,LTR DICK 7 16,47.65035524,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
924,orthoptera,12,1,Small,GIL DICK 5 16,16.94468236,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
1113,orthoptera,18,2,Medium,LTR DICK 7 16,47.65035524,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
922,orthoptera,12,1,Small,GIL DICK 5 16,16.94468236,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
921,orthoptera,12,1,Small,GIL DICK 5 16,16.94468236,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
920,orthoptera,12,1,Small,GIL DICK 5 16,16.94468236,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
919,orthoptera,12,1,Small,GIL DICK 5 16,16.94468236,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
918,orthoptera,11,1,Small,GIL DICK 5 16,13.57289852,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
917,orthoptera,11,1,Small,GIL DICK 5 16,13.57289852,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
925,orthoptera,12,1,Small,GIL DICK 5 16,16.94468236,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
1106,orthoptera,15,1,Small,LTR DICK 7 16,29.93325637,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1098,orthoptera,13,1,Small,LTR DICK 7 16,20.78149577,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1099,orthoptera,13,1,Small,LTR DICK 7 16,20.78149577,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1100,orthoptera,13,1,Small,LTR DICK 7 16,20.78149577,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1101,orthoptera,13,1,Small,LTR DICK 7 16,20.78149577,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1102,orthoptera,14,1,Small,LTR DICK 7 16,25.10427859,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1103,orthoptera,14,1,Small,LTR DICK 7 16,25.10427859,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1115,orthoptera,20,2,Medium,LTR DICK 7 16,62.33726495,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1105,orthoptera,15,1,Small,LTR DICK 7 16,29.93325637,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
914,orthoptera,11,1,Small,GIL DICK 5 16,13.57289852,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
1107,orthoptera,15,1,Small,LTR DICK 7 16,29.93325637,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1108,orthoptera,16,2,Medium,LTR DICK 7 16,35.28801347,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1109,orthoptera,16,2,Medium,LTR DICK 7 16,35.28801347,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1110,orthoptera,17,2,Medium,LTR DICK 7 16,41.18755428,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1111,orthoptera,18,2,Medium,LTR DICK 7 16,47.65035524,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1112,orthoptera,18,2,Medium,LTR DICK 7 16,47.65035524,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1104,orthoptera,14,1,Small,LTR DICK 7 16,25.10427859,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
888,orthoptera,8,1,Small,GIL DICK 5 16,6.025605872,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
896,orthoptera,10,1,Small,GIL DICK 5 16,10.64440168,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
895,orthoptera,10,1,Small,GIL DICK 5 16,10.64440168,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
894,orthoptera,10,1,Small,GIL DICK 5 16,10.64440168,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
893,orthoptera,10,1,Small,GIL DICK 5 16,10.64440168,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
892,orthoptera,10,1,Small,GIL DICK 5 16,10.64440168,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
891,orthoptera,9,1,Small,GIL DICK 5 16,8.136537939,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
916,orthoptera,11,1,Small,GIL DICK 5 16,13.57289852,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
889,orthoptera,9,1,Small,GIL DICK 5 16,8.136537939,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
899,orthoptera,10,1,Small,GIL DICK 5 16,10.64440168,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
887,orthoptera,8,1,Small,GIL DICK 5 16,6.025605872,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
886,orthoptera,8,1,Small,GIL DICK 5 16,6.025605872,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
885,orthoptera,7,1,Small,GIL DICK 5 16,4.286681896,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
884,orthoptera,7,1,Small,GIL DICK 5 16,4.286681896,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
883,orthoptera,7,1,Small,GIL DICK 5 16,4.286681896,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
882,orthoptera,7,1,Small,GIL DICK 5 16,4.286681896,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
890,orthoptera,9,1,Small,GIL DICK 5 16,8.136537939,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
906,orthoptera,11,1,Small,GIL DICK 5 16,13.57289852,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
1095,orthoptera,11,1,Small,LTR DICK 7 16,13.57289852,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
913,orthoptera,11,1,Small,GIL DICK 5 16,13.57289852,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
912,orthoptera,11,1,Small,GIL DICK 5 16,13.57289852,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
911,orthoptera,11,1,Small,GIL DICK 5 16,13.57289852,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
910,orthoptera,11,1,Small,GIL DICK 5 16,13.57289852,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
909,orthoptera,11,1,Small,GIL DICK 5 16,13.57289852,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
897,orthoptera,10,1,Small,GIL DICK 5 16,10.64440168,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
907,orthoptera,11,1,Small,GIL DICK 5 16,13.57289852,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
898,orthoptera,10,1,Small,GIL DICK 5 16,10.64440168,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
905,orthoptera,10,1,Small,GIL DICK 5 16,10.64440168,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
904,orthoptera,10,1,Small,GIL DICK 5 16,10.64440168,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
903,orthoptera,10,1,Small,GIL DICK 5 16,10.64440168,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
902,orthoptera,10,1,Small,GIL DICK 5 16,10.64440168,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
901,orthoptera,10,1,Small,GIL DICK 5 16,10.64440168,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
900,orthoptera,10,1,Small,GIL DICK 5 16,10.64440168,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
915,orthoptera,11,1,Small,GIL DICK 5 16,13.57289852,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
908,orthoptera,11,1,Small,GIL DICK 5 16,13.57289852,8/2/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
1054,orthoptera,7,1,Small,LTR DICK 4 16,4.286681896,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1046,orthoptera,6,1,Small,LTR DICK 4 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1047,orthoptera,7,1,Small,LTR DICK 4 16,4.286681896,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1048,orthoptera,7,1,Small,LTR DICK 4 16,4.286681896,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1049,orthoptera,7,1,Small,LTR DICK 4 16,4.286681896,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1050,orthoptera,7,1,Small,LTR DICK 4 16,4.286681896,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1051,orthoptera,7,1,Small,LTR DICK 4 16,4.286681896,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1061,orthoptera,8,1,Small,LTR DICK 4 16,6.025605872,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1053,orthoptera,7,1,Small,LTR DICK 4 16,4.286681896,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1043,orthoptera,6,1,Small,LTR DICK 4 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1055,orthoptera,7,1,Small,LTR DICK 4 16,4.286681896,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1056,orthoptera,7,1,Small,LTR DICK 4 16,4.286681896,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1057,orthoptera,8,1,Small,LTR DICK 4 16,6.025605872,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1058,orthoptera,8,1,Small,LTR DICK 4 16,6.025605872,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1059,orthoptera,8,1,Small,LTR DICK 4 16,6.025605872,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1097,orthoptera,13,1,Small,LTR DICK 7 16,20.78149577,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1052,orthoptera,7,1,Small,LTR DICK 4 16,4.286681896,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1036,orthoptera,6,1,Small,LTR DICK 4 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
699,orthoptera,8,1,Small,BSH DICK 9 16,6.025605872,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
1029,orthoptera,6,1,Small,LTR DICK 4 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1030,orthoptera,6,1,Small,LTR DICK 4 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1031,orthoptera,6,1,Small,LTR DICK 4 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1032,orthoptera,6,1,Small,LTR DICK 4 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1033,orthoptera,6,1,Small,LTR DICK 4 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1045,orthoptera,6,1,Small,LTR DICK 4 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1035,orthoptera,6,1,Small,LTR DICK 4 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1044,orthoptera,6,1,Small,LTR DICK 4 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1037,orthoptera,6,1,Small,LTR DICK 4 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1038,orthoptera,6,1,Small,LTR DICK 4 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1039,orthoptera,6,1,Small,LTR DICK 4 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1040,orthoptera,6,1,Small,LTR DICK 4 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1041,orthoptera,6,1,Small,LTR DICK 4 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1042,orthoptera,6,1,Small,LTR DICK 4 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1062,orthoptera,8,1,Small,LTR DICK 4 16,6.025605872,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1034,orthoptera,6,1,Small,LTR DICK 4 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1089,orthoptera,8,1,Small,LTR DICK 7 16,6.025605872,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1081,orthoptera,7,1,Small,LTR DICK 7 16,4.286681896,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1082,orthoptera,7,1,Small,LTR DICK 7 16,4.286681896,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1083,orthoptera,8,1,Small,LTR DICK 7 16,6.025605872,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1084,orthoptera,8,1,Small,LTR DICK 7 16,6.025605872,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1085,orthoptera,8,1,Small,LTR DICK 7 16,6.025605872,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1086,orthoptera,8,1,Small,LTR DICK 7 16,6.025605872,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1060,orthoptera,8,1,Small,LTR DICK 4 16,6.025605872,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1088,orthoptera,8,1,Small,LTR DICK 7 16,6.025605872,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1078,orthoptera,5,1,Small,LTR DICK 7 16,1.81758515,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1090,orthoptera,10,1,Small,LTR DICK 7 16,10.64440168,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1091,orthoptera,10,1,Small,LTR DICK 7 16,10.64440168,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1092,orthoptera,10,1,Small,LTR DICK 7 16,10.64440168,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1093,orthoptera,10,1,Small,LTR DICK 7 16,10.64440168,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1094,orthoptera,11,1,Small,LTR DICK 7 16,13.57289852,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1027,orthoptera,6,1,Small,LTR DICK 4 16,2.893389781,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1087,orthoptera,8,1,Small,LTR DICK 7 16,6.025605872,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1071,orthoptera,10,1,Small,LTR DICK 4 16,10.64440168,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1063,orthoptera,8,1,Small,LTR DICK 4 16,6.025605872,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1064,orthoptera,8,1,Small,LTR DICK 4 16,6.025605872,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1065,orthoptera,9,1,Small,LTR DICK 4 16,8.136537939,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1066,orthoptera,9,1,Small,LTR DICK 4 16,8.136537939,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1067,orthoptera,9,1,Small,LTR DICK 4 16,8.136537939,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1068,orthoptera,9,1,Small,LTR DICK 4 16,8.136537939,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1080,orthoptera,7,1,Small,LTR DICK 7 16,4.286681896,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1070,orthoptera,10,1,Small,LTR DICK 4 16,10.64440168,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1079,orthoptera,6,1,Small,LTR DICK 7 16,2.893389781,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1072,orthoptera,10,1,Small,LTR DICK 4 16,10.64440168,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1073,orthoptera,11,1,Small,LTR DICK 4 16,13.57289852,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1074,orthoptera,11,1,Small,LTR DICK 4 16,13.57289852,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1075,orthoptera,12,1,Small,LTR DICK 4 16,16.94468236,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1076,orthoptera,12,1,Small,LTR DICK 4 16,16.94468236,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1077,orthoptera,14,1,Small,LTR DICK 4 16,25.10427859,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1096,orthoptera,12,1,Small,LTR DICK 7 16,16.94468236,8/5/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1069,orthoptera,10,1,Small,LTR DICK 4 16,10.64440168,7/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
1567,orthoptera,4,1,Small,RC2 DICK 8 16,1.028902524,6/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1559,orthoptera,5,1,Small,RC2 DICK 7 16,1.81758515,6/3/2016,155,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1560,orthoptera,5,1,Small,RC2 DICK 7 16,1.81758515,6/3/2016,155,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1561,orthoptera,7,1,Small,RC2 DICK 7 16,4.286681896,6/3/2016,155,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1562,orthoptera,8,1,Small,RC2 DICK 7 16,6.025605872,6/3/2016,155,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1563,orthoptera,8,1,Small,RC2 DICK 7 16,6.025605872,6/3/2016,155,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1564,orthoptera,8,1,Small,RC2 DICK 7 16,6.025605872,6/3/2016,155,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1489,orthoptera,13,1,Small,RC2 DICK 27 16,20.78149577,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1566,orthoptera,4,1,Small,RC2 DICK 8 16,1.028902524,6/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1556,orthoptera,3,1,Small,RC2 DICK 7 16,0.494060865,6/3/2016,155,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1568,orthoptera,5,1,Small,RC2 DICK 8 16,1.81758515,6/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1569,orthoptera,5,1,Small,RC2 DICK 8 16,1.81758515,6/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1570,orthoptera,5,1,Small,RC2 DICK 8 16,1.81758515,6/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1571,orthoptera,5,1,Small,RC2 DICK 8 16,1.81758515,6/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1572,orthoptera,5,1,Small,RC2 DICK 8 16,1.81758515,6/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1573,orthoptera,6,1,Small,RC2 DICK 8 16,2.893389781,6/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1565,orthoptera,13,1,Small,RC2 DICK 7 16,20.78149577,6/3/2016,155,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1520,orthoptera,12,1,Small,RC2 DICK 30 16,16.94468236,8/8/2016,221,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
502,orthoptera,5,1,Small,BSH DICK 1 16,1.81758515,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
1491,orthoptera,14,1,Small,RC2 DICK 27 16,25.10427859,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1492,orthoptera,15,1,Small,RC2 DICK 27 16,29.93325637,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1493,orthoptera,15,1,Small,RC2 DICK 27 16,29.93325637,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1516,orthoptera,5,1,Small,RC2 DICK 30 16,1.81758515,8/8/2016,221,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1517,orthoptera,7,1,Small,RC2 DICK 30 16,4.286681896,8/8/2016,221,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
